home_team,away_team,week,season,pred_home_win,actual_home_win,book_home_ml_odds,book_away_ml_odds,book_home_spread,book_home_spread_odds,book_away_spread,book_away_spread_odds,pred_home_spread,actual_home_spread,pred_home_cover,actual_home_cover,spread_correct,spread_winnings,ml_correct,ml_winnings,naive_spread_winnings,naive_ml_winnings,pred_vs_book_spread
NC State,Old Dominion,2,2014,1,1,NA,NA,NA,NA,NA,NA,-17.3,-12,NA,NA,NA,NA,1,NA,NA,NA,NA
Rice,Old Dominion,4,2014,0,0,NA,NA,NA,NA,NA,NA,8.12,3,NA,NA,NA,NA,1,NA,NA,NA,NA
App State,Old Dominion,2,2016,0,1,-1400,1000,-21,-110,21,-105,2.49,-24,1,0,0,0,0,0,0.9761905,1.071429,23.49
North Texas,Old Dominion,9,2017,1,1,-425,325,-11,-110,11,-110,-11.13,-7,0,1,0,0,1,1.235294,0.9545455,1.235294,0.13
Florida Atlantic,Old Dominion,6,2018,1,1,-540,415,-13.5,-110,13.5,-110,-4.66,-19,1,0,0,0,1,1.185185,0.9545455,1.185185,8.84
Virginia,Old Dominion,4,2019,1,1,-4200,1400,-26.5,-110,26.5,-110,-11.7,-11,1,1,1,1.909091,1,1.02381,0.9545455,1.02381,14.8
Liberty,Old Dominion,3,2021,1,1,-10000,1494,-27.5,-110,27.5,-110,-24.35,-28,1,0,0,0,1,1.01,0.9545455,1.01,3.15
UTEP,Old Dominion,5,2021,1,1,-231,188,-6,-109,6,-111,-5.48,-7,1,0,0,0,1,1.4329,0.9504505,1.4329,0.52
Virginia,Old Dominion,3,2022,1,1,-357,260,-8.5,-108,8.5,-112,-11.83,-2,0,1,0,0,1,1.280112,0.962963,1.280112,3.33
Coastal Carolina,Old Dominion,7,2022,1,0,-455,330,-11.5,-108,11.5,-112,-17.36,28,0,1,0,0,0,0,0.962963,0,5.86
Bowling Green,Old Dominion,5,2024,1,0,-402,312,-11,-108,11,-112,-7.55,3,1,1,1,1.925926,0,0,0.962963,0,3.45
LSU,Ole Miss,9,2014,0,1,NA,NA,NA,NA,NA,NA,4.08,-3,NA,NA,NA,NA,0,0,NA,NA,NA
Alabama,Ole Miss,3,2015,1,0,NA,NA,NA,NA,NA,NA,-10.16,6,NA,NA,NA,NA,0,0,NA,NA,NA
Memphis,Ole Miss,7,2015,0,1,NA,NA,NA,NA,NA,NA,2.66,-13,NA,NA,NA,NA,0,0,NA,NA,NA
Auburn,Ole Miss,9,2015,0,0,NA,NA,NA,NA,NA,NA,11.61,8,NA,NA,NA,NA,1,NA,NA,NA,NA
Texas A&M,Ole Miss,11,2016,1,0,-270,220,-7,-110,7,-110,-10.04,1,0,1,0,0,0,0,0.9545455,0,3.04
Mississippi State,Ole Miss,14,2019,1,1,107,-127,2,-110,-2,-110,-7.42,-1,0,0,1,1.909091,1,2.07,0.9545455,0,9.42
Kentucky,Ole Miss,5,2020,0,0,-250,202,-6.5,-112,6.5,-106,2.87,1,1,1,1,1.892857,1,3.02,0.9464286,0,9.37
Arkansas,Ole Miss,7,2020,0,1,-110,-110,0,-110,0,-110,2.82,-12,1,0,0,0,0,0,0.9545455,0,2.82
Vanderbilt,Ole Miss,9,2020,0,0,510,-760,17,-110,-17,-110,7.81,33,0,1,0,0,1,1.131579,0.9545455,1.131579,9.19
Alabama,Ole Miss,5,2021,1,1,NA,NA,NA,NA,NA,NA,-6.43,-21,NA,NA,NA,NA,1,NA,NA,NA,NA
Auburn,Ole Miss,9,2021,1,1,NA,NA,NA,NA,NA,NA,-8.07,-11,NA,NA,NA,NA,1,NA,NA,NA,NA
LSU,Ole Miss,8,2022,0,1,-114,-107,-1,-107,1,-112,4.93,-25,1,0,0,0,0,0,0.9464286,1.877193,5.93
Auburn,Ole Miss,8,2023,0,0,205,-255,6.5,-108,-6.5,-112,6.48,7,0,1,0,0,1,1.392157,0.962963,1.392157,0.02
Washington State,Oregon,4,2014,0,0,NA,NA,NA,NA,NA,NA,14.35,7,NA,NA,NA,NA,1,NA,NA,NA,NA
UCLA,Oregon,7,2014,0,0,NA,NA,NA,NA,NA,NA,0.64,12,NA,NA,NA,NA,1,NA,NA,NA,NA
Utah,Oregon,11,2014,0,0,NA,NA,NA,NA,NA,NA,5.74,24,NA,NA,NA,NA,1,NA,NA,NA,NA
Washington,Oregon,7,2015,1,0,NA,NA,NA,NA,NA,NA,-8.84,6,NA,NA,NA,NA,0,0,NA,NA,NA
Oregon State,Oregon,13,2016,1,1,120,-140,2.5,-105,-2.5,-115,-0.02,-10,0,0,1,1.869565,1,2.2,0.9347826,0,2.52
Wyoming,Oregon,3,2017,0,0,395,-540,13,-110,-13,-110,3.03,36,0,1,0,0,1,1.185185,0.9545455,1.185185,9.97
Arizona,Oregon,9,2018,0,1,235,-286,7.5,-110,-7.5,-110,6.98,-29,0,0,1,1.909091,0,0,0.9545455,0,0.52
California,Oregon,14,2020,0,1,265,-335,9,-112,-9,-108,5.93,-4,0,0,1,1.925926,0,0,0.962963,0,3.07
UCLA,Oregon,8,2021,1,0,-115,-105,-0.5,-114,0.5,-109,-2.41,3,0,1,0,0,0,0,0.9385965,0,1.91
Utah,Oregon,12,2021,1,1,NA,NA,NA,NA,NA,NA,-5.67,-31,NA,NA,NA,NA,1,NA,NA,NA,NA
Arizona,Oregon,6,2022,0,0,390,-590,13.5,-109,-13.5,-109,4.56,27,0,1,0,0,1,1.169492,0.9587156,1.169492,8.94
California,Oregon,9,2022,0,0,550,-909,16.5,-110,-16.5,-110,9.32,18,0,1,0,0,1,1.110011,0.9545455,1.110011,7.18
Stanford,Oregon,5,2023,0,0,1462,-3939,27,-115,-27,-115,18.1,36,0,1,0,0,1,1.025387,0.9347826,1.025387,8.9
Washington,Oregon,14,2023,0,1,NA,NA,NA,NA,NA,NA,7.8,-3,NA,NA,NA,NA,0,0,NA,NA,NA
USC,Oregon State,5,2014,1,1,NA,NA,NA,NA,NA,NA,-1.29,-25,NA,NA,NA,NA,1,NA,NA,NA,NA
Colorado,Oregon State,6,2014,0,0,NA,NA,NA,NA,NA,NA,1.97,5,NA,NA,NA,NA,1,NA,NA,NA,NA
Washington,Oregon State,13,2014,1,1,NA,NA,NA,NA,NA,NA,-3.71,-24,NA,NA,NA,NA,1,NA,NA,NA,NA
Utah,Oregon State,9,2015,1,1,NA,NA,NA,NA,NA,NA,-22.8,-15,NA,NA,NA,NA,1,NA,NA,NA,NA
USC,Oregon State,6,2017,1,1,NA,NA,NA,NA,NA,NA,-20.8,-28,NA,NA,NA,NA,1,NA,NA,NA,NA
California,Oregon State,10,2017,1,1,-270,220,-7,-110,7,-110,-13.22,-14,0,0,1,1.909091,1,1.37037,0.9545455,1.37037,6.22
Nevada,Oregon State,3,2018,1,1,-185,160,-4,-110,4,-110,-9.82,-2,0,1,0,0,1,1.540541,0.9545455,1.540541,5.82
Washington,Oregon State,12,2018,1,1,NA,NA,NA,NA,NA,NA,-18.43,-19,NA,NA,NA,NA,1,NA,NA,NA,NA
UCLA,Oregon State,6,2019,0,0,-200,170,-4.5,-110,4.5,-110,10.37,17,1,1,1,1.909091,1,2.7,0.9545455,0,14.87
Arizona,Oregon State,10,2019,1,0,-189,164,-4.5,-110,4.5,-106,-4.17,18,1,1,1,1.909091,0,0,0.9545455,0,0.33
Oregon,Oregon State,14,2019,1,1,-1000,690,-20.5,-110,20.5,-110,-18.39,-14,1,1,1,1.909091,1,1.1,0.9545455,1.1,2.11
Utah,Oregon State,14,2020,0,1,-500,370,-13.5,-113,13.5,-107,0.38,-6,1,1,1,1.884956,0,0,0.9424779,1.2,13.88
USC,Oregon State,4,2021,1,0,-430,320,-11,-110,11,-110,-2.34,18,1,1,1,1.909091,0,0,0.9545455,0,8.66
Washington State,Oregon State,6,2021,0,1,145,-175,3.5,-110,-3.5,-110,10.39,-7,1,0,0,0,0,0,0.9545455,0,6.89
Utah,Oregon State,5,2022,1,1,-400,300,-10.5,-118,10.5,-105,-16.43,-26,0,0,1,1.952381,1,1.25,0.9761905,1.25,5.93
Washington,Oregon State,10,2022,1,1,NA,NA,NA,NA,NA,NA,-4.67,-3,NA,NA,NA,NA,1,NA,NA,NA,NA
Arizona State,Oregon State,12,2022,0,0,225,-292,7.5,-105,-7.5,-115,12.42,24,1,1,1,1.952381,1,1.342466,0.9761905,1.342466,4.92
Illinois,Penn State,13,2014,0,1,NA,NA,NA,NA,NA,NA,1.94,-2,NA,NA,NA,NA,0,0,NA,NA,NA
Ohio State,Penn State,7,2015,1,1,NA,NA,NA,NA,NA,NA,-7.55,-28,NA,NA,NA,NA,1,NA,NA,NA,NA
Purdue,Penn State,9,2016,0,0,465,-630,14.5,-110,-14.5,-110,5.19,38,0,1,0,0,1,1.15873,0.9545455,1.15873,9.31
Rutgers,Penn State,12,2016,0,0,1435,-3850,25,-110,-25,-110,17.52,39,0,1,0,0,1,1.025974,0.9545455,1.025974,7.48
Ohio State,Penn State,9,2017,1,1,-275,225,-7,-115,7,-105,-12.41,-1,0,1,0,0,1,1.363636,0.9347826,1.363636,5.41
Pittsburgh,Penn State,2,2018,0,0,240,-303,7,-105,-7,-115,2.8,45,0,1,0,0,1,1.330033,0.9761905,1.330033,4.2
Michigan,Penn State,10,2018,1,1,-475,375,-12.5,-110,12.5,-110,-11.23,-35,1,0,0,0,1,1.210526,0.9545455,1.210526,1.27
Ohio State,Penn State,13,2019,1,1,-1154,750,-20,-110,20,-110,-17.59,-11,1,1,1,1.909091,1,1.086655,0.9545455,1.086655,2.41
Michigan State,Penn State,13,2021,1,1,149,-189,4.5,-108,-4.5,-112,-4.14,-3,0,0,1,1.892857,1,2.49,0.9464286,0,8.64
Michigan,Penn State,7,2022,1,1,-278,220,-7,-107,7,-108,-8.52,-24,0,0,1,1.925926,1,1.359712,0.962963,1.359712,1.52
Indiana,Penn State,10,2022,0,0,412,-577,13.5,-109,-13.5,-111,10.85,31,0,1,0,0,1,1.17331,0.9587156,1.17331,2.65
Rutgers,Penn State,12,2022,0,0,700,-1200,18.5,-110,-18.5,-110,13.75,45,0,1,0,0,1,1.083333,0.9545455,1.083333,4.75
Ohio State,Penn State,8,2023,0,1,-192,160,-4,-112,4,-115,4.13,-8,1,0,0,0,0,0,0.9347826,1.520833,8.13
Maryland,Penn State,10,2023,0,0,245,-310,7.5,-110,-7.5,-110,4.84,36,0,1,0,0,1,1.322581,0.9545455,1.322581,2.66
Duke,Pittsburgh,11,2015,1,0,NA,NA,NA,NA,NA,NA,-5.11,18,NA,NA,NA,NA,0,0,NA,NA,NA
Clemson,Pittsburgh,11,2016,1,0,-1790,995,-21.5,-110,21.5,-110,-12.5,1,1,1,1,1.909091,0,0,0.9545455,0,9
Notre Dame,Pittsburgh,7,2018,1,1,-1667,950,-21,-110,21,-110,-22.41,-5,0,1,0,0,1,1.059988,0.9545455,1.059988,1.41
Penn State,Pittsburgh,3,2019,1,1,-900,610,-17,-110,17,-110,-23.2,-7,0,1,0,0,1,1.111111,0.9545455,1.111111,6.2
Syracuse,Pittsburgh,8,2019,1,0,152,-177,4,-110,-4,-108,-0.54,7,0,1,0,0,0,0,0.9545455,1.564972,4.54
Georgia Tech,Pittsburgh,10,2019,0,0,280,-355,9.5,-110,-9,-110,11.97,10,1,1,1,1.909091,1,1.28169,0.9545455,1.28169,2.47
Florida State,Pittsburgh,10,2020,0,0,-105,-120,1.5,-110,-1.5,-109,6,24,1,1,1,1.909091,1,1.833333,0.9545455,1.833333,4.5
Georgia Tech,Pittsburgh,15,2020,0,0,232,-277,7.5,-114,-7.5,-106,5.45,14,0,1,0,0,1,1.361011,0.9385965,1.361011,2.05
Georgia Tech,Pittsburgh,5,2021,0,0,NA,NA,NA,NA,NA,NA,9.39,31,NA,NA,NA,NA,1,NA,NA,NA,NA
Syracuse,Pittsburgh,13,2021,0,0,352,-490,12.5,-109,-12.5,-111,11.05,17,0,1,0,0,1,1.204082,0.9587156,1.204082,1.45
Louisville,Pittsburgh,8,2022,1,1,-125,-100,-1.5,-107,1.5,-110,-0.3,-14,1,0,0,0,1,1.8,0.9545455,1.8,1.2
West Virginia,Pittsburgh,3,2023,1,1,-142,116,-2.5,-115,2.5,-106,-0.29,-11,1,0,0,0,1,1.704225,0.9716981,1.704225,2.21
Virginia Tech,Pittsburgh,5,2023,0,1,130,-155,3,-110,-3,-110,3.27,-17,1,0,0,0,0,0,0.9545455,0,0.27
Syracuse,Pittsburgh,11,2023,1,1,135,-162,3.5,-112,-3.5,-112,-2.85,-15,0,0,1,1.892857,1,2.35,0.9464286,0,6.35
Cincinnati,Pittsburgh,2,2024,0,0,-125,105,-1.5,-112,1.5,-108,0.17,1,1,1,1,1.892857,1,2.05,0.9464286,0,1.67
Nebraska,Purdue,10,2014,1,1,NA,NA,NA,NA,NA,NA,-17.09,-21,NA,NA,NA,NA,1,NA,NA,NA,NA
Michigan State,Purdue,5,2015,1,1,NA,NA,NA,NA,NA,NA,-20.32,-3,NA,NA,NA,NA,1,NA,NA,NA,NA
Maryland,Purdue,5,2016,1,1,-436,350,-11,-105,11,-109,-17.55,-43,0,0,1,1.917431,1,1.229358,0.9587156,1.229358,6.55
Illinois,Purdue,7,2018,0,0,315,-395,11,-110,-11,-110,2.74,39,0,1,0,0,1,1.253165,0.9545455,1.253165,8.26
Minnesota,Purdue,11,2018,0,1,325,-405,10.5,-110,-10.5,-110,11.18,-31,1,0,0,0,0,0,0.9545455,0,0.68
Iowa,Purdue,8,2019,1,1,-1000,660,-18,-110,18,-110,-11.38,-6,1,1,1,1.909091,1,1.1,0.9545455,1.1,6.62
Minnesota,Purdue,12,2020,0,1,115,-135,2.5,-107,-2.5,-113,10.32,-3,1,0,0,0,0,0,0.9424779,0,7.82
Maryland,Purdue,6,2022,1,0,-154,125,-3,-108,3,-113,-4.69,2,0,1,0,0,0,0,0.962963,0,1.69
Wisconsin,Purdue,8,2022,1,1,-120,105,-1.5,-107,1.5,-112,-1.41,-11,1,0,0,0,1,1.833333,0.9464286,1.833333,0.09
Illinois,Purdue,11,2022,1,0,-235,188,-6.5,-109,6.5,-111,-7.43,7,0,1,0,0,0,0,0.9587156,0,0.93
Indiana,Purdue,13,2022,0,0,285,-380,10,-112,-10,-110,6.78,14,0,1,0,0,1,1.263158,0.9464286,1.263158,3.22
Virginia Tech,Purdue,2,2023,1,0,-111,-108,1,-115,-1,-105,-20.76,7,0,1,0,0,0,0,0.9347826,0,21.76
Northwestern,Purdue,12,2023,1,1,-128,106,-2.5,-110,2.5,-110,-5.66,-8,0,0,1,1.909091,1,1.78125,0.9545455,1.78125,3.16
North Texas,Rice,3,2015,0,0,NA,NA,NA,NA,NA,NA,15.05,14,NA,NA,NA,NA,1,NA,NA,NA,NA
UTEP,Rice,10,2015,0,1,NA,NA,NA,NA,NA,NA,6.38,-3,NA,NA,NA,NA,0,0,NA,NA,NA
Pittsburgh,Rice,5,2017,1,1,-1200,800,-20,-110,20,-110,-5.34,-32,1,0,0,0,1,1.083333,0.9545455,1.083333,14.66
Wake Forest,Rice,5,2018,1,1,-5000,2500,-28,-110,28,-110,-14.74,-32,1,0,0,0,1,1.02,0.9545455,1.02,13.26
LSU,Rice,12,2018,1,1,NA,NA,NA,NA,NA,NA,-28.22,-32,NA,NA,NA,NA,1,NA,NA,NA,NA
UTEP,Rice,12,2021,1,1,-377,287,-9,-110,9,-110,-10.89,-10,0,0,1,1.909091,1,1.265252,0.9545455,1.265252,1.89
Florida Atlantic,Rice,7,2022,1,1,-205,163,-5,-109,5,-112,-0.35,-3,1,1,1,1.917431,1,1.487805,0.9587156,1.487805,4.65
Louisiana Tech,Rice,8,2022,0,0,112,-139,2.5,-106,-2.5,-113,6.23,1,1,0,0,0,1,1.719424,0.9424779,1.719424,3.73
North Texas,Rice,13,2022,1,1,-670,460,-14.5,-110,14.5,-110,-7.25,-4,1,1,1,1.909091,1,1.149254,0.9545455,1.149254,7.25
Charlotte,Rice,12,2023,0,0,-108,-111,1,-110,-1,-110,1.99,21,1,1,1,1.909091,1,1.900901,0.9545455,1.900901,0.99
Houston,Rice,3,2024,1,1,-202,167,-5,-109,5,-111,-0.18,-26,1,0,0,0,1,1.49505,0.9504505,1.49505,4.82
Ohio State,Rutgers,8,2014,1,1,NA,NA,NA,NA,NA,NA,-15.24,-39,NA,NA,NA,NA,1,NA,NA,NA,NA
Michigan State,Rutgers,11,2016,1,1,-750,525,-16.5,-110,16.5,-110,-5.51,-49,1,0,0,0,1,1.133333,0.9545455,1.133333,10.99
Wisconsin,Rutgers,10,2018,1,1,-5260,1604,-29,-110,29,-110,-20.78,-14,1,1,1,1.909091,1,1.019011,0.9545455,1.019011,8.22
Michigan State,Rutgers,13,2018,1,1,-2700,1221,-24.5,-110,24.5,-110,-14.31,-4,1,1,1,1.909091,1,1.037037,0.9545455,1.037037,10.19
Penn State,Rutgers,14,2019,1,1,NA,NA,-39.5,-110,39.5,-110,-25.25,-21,1,1,1,1.909091,1,NA,0.9545455,NA,14.25
Maryland,Rutgers,15,2020,1,0,-156,135,-3,-114,3,-105,-5.24,3,0,1,0,0,0,0,0.9385965,0,2.24
Illinois,Rutgers,9,2021,0,0,100,-120,1.5,-110,-1.5,-110,1.69,6,1,1,1,1.909091,1,1.833333,0.9545455,1.833333,0.19
Penn State,Rutgers,12,2021,1,1,-1000,625,-17.5,-110,17.5,-110,-8.61,-28,1,0,0,0,1,1.1,0.9545455,1.1,8.89
Michigan State,Rutgers,11,2022,1,1,-406,314,-10,-112,10,-108,-7.42,-6,1,1,1,1.892857,1,1.246305,0.9464286,1.246305,2.58
Wisconsin,Rutgers,6,2023,1,1,NA,NA,NA,NA,NA,NA,-3.92,-11,NA,NA,NA,NA,1,NA,NA,NA,NA
Iowa,Rutgers,11,2023,0,1,-118,105,-1.5,-112,1.5,-107,4.67,-22,1,0,0,0,0,0,0.9672897,1.847458,6.17
Penn State,Rutgers,12,2023,1,1,-1100,700,-19,-110,19,-110,-15.79,-21,1,0,0,0,1,1.090909,0.9545455,1.090909,3.21
Tulsa,SMU,11,2014,1,1,NA,NA,NA,NA,NA,NA,-2.53,-10,NA,NA,NA,NA,1,NA,NA,NA,NA
Memphis,SMU,13,2015,1,1,NA,NA,NA,NA,NA,NA,-19.89,-63,NA,NA,NA,NA,1,NA,NA,NA,NA
Temple,SMU,5,2016,1,1,-450,370,-12,-110,12.5,-110,-14.59,-25,0,0,1,1.909091,1,1.222222,0.9545455,1.222222,2.59
Cincinnati,SMU,8,2017,0,0,190,-235,6,-110,-6,-110,10.99,3,1,0,0,0,1,1.425532,0.9545455,1.425532,4.99
Michigan,SMU,3,2018,1,1,-25000,9000,-36.5,-110,36.5,-110,-13.05,-25,1,1,1,1.909091,1,1.004,0.9545455,1.004,23.45
Tulane,SMU,8,2018,1,0,-325,265,-8.5,-110,8.5,-110,-5.59,4,1,1,1,1.909091,0,0,0.9545455,0,2.91
UConn,SMU,11,2018,0,0,575,-850,17.5,-110,-17.5,-110,3.36,12,0,0,1,1.909091,1,1.117647,0.9545455,1.117647,14.14
Tulsa,SMU,13,2018,0,1,120,-140,2.5,-105,-2.5,-115,2,-3,0,0,1,1.869565,0,0,0.9347826,0,0.5
TCU,SMU,4,2019,1,0,-310,240,-7.5,-115,7.5,-104,-4.56,3,1,1,1,1.869565,0,0,0.9347826,0,2.94
South Florida,SMU,5,2019,0,0,240,-288,7.5,-111,-7.5,-112,10.62,27,1,1,1,1.900901,1,1.347222,0.9504505,1.347222,3.12
Temple,SMU,10,2020,0,0,NA,NA,NA,NA,NA,NA,13,24,NA,NA,NA,NA,1,NA,NA,NA,NA
Tulsa,SMU,11,2020,1,1,NA,NA,NA,NA,NA,NA,-4.23,-4,NA,NA,NA,NA,1,NA,NA,NA,NA
TCU,SMU,4,2021,1,0,-387,304,-9.5,-111,9.5,-109,-8.08,8,1,1,1,1.900901,0,0,0.9504505,0,1.42
Navy,SMU,6,2021,0,0,412,-548,13.5,-110,-13.5,-110,18.51,7,1,0,0,0,1,1.182482,0.9545455,1.182482,5.01
Houston,SMU,9,2021,1,1,-107,-112,1,-110,-1,-110,-3.03,-7,0,0,1,1.909091,1,1.934579,0.9545455,0,4.03
Tulane,SMU,12,2022,1,1,-166,140,-3.5,-110,3.5,-111,-4.87,-35,0,0,1,1.900901,1,1.60241,0.9504505,1.60241,1.37
TCU,SMU,4,2023,1,1,-250,200,-6.5,-110,6.5,-110,-6.05,-17,1,0,0,0,1,1.4,0.9545455,1.4,0.45
Rice,SMU,10,2023,0,0,365,-490,12.5,-111,-12.5,-109,9.06,5,0,0,1,1.917431,1,1.204082,0.9587156,1.204082,3.44
Louisiana Tech,Sam Houston,11,2023,1,0,-304,237,-7.5,-110,7.5,-110,-5.85,15,1,1,1,1.909091,0,0,0.9545455,0,1.65
Western Kentucky,Sam Houston,12,2023,1,1,-360,285,-10,-109,10,-111,-1.86,-5,1,1,1,1.917431,1,1.277778,0.9587156,1.277778,8.14
North Carolina,San Diego State,2,2014,1,1,NA,NA,NA,NA,NA,NA,-9.56,-4,NA,NA,NA,NA,1,NA,NA,NA,NA
New Mexico,San Diego State,7,2014,0,0,NA,NA,NA,NA,NA,NA,2.27,10,NA,NA,NA,NA,1,NA,NA,NA,NA
Nevada,San Diego State,10,2014,0,1,NA,NA,NA,NA,NA,NA,2.14,-16,NA,NA,NA,NA,0,0,NA,NA,NA
Hawai'i,San Diego State,6,2015,0,0,NA,NA,NA,NA,NA,NA,9.34,14,NA,NA,NA,NA,1,NA,NA,NA,NA
San José State,San Diego State,7,2015,0,0,NA,NA,NA,NA,NA,NA,2.88,23,NA,NA,NA,NA,1,NA,NA,NA,NA
Northern Illinois,San Diego State,3,2016,0,0,NA,NA,NA,NA,NA,NA,13.94,14,NA,NA,NA,NA,1,NA,NA,NA,NA
UNLV,San Diego State,6,2017,0,0,275,-345,9.5,-105,-9.5,-115,0.27,31,0,1,0,0,1,1.289855,0.9761905,1.289855,9.23
UCLA,San Diego State,2,2019,1,0,-315,250,-7.5,-110,7.5,-110,-1.23,9,1,1,1,1.909091,0,0,0.9545455,0,6.27
Colorado State,San Diego State,6,2019,0,0,210,-265,6.5,-110,-6.5,-110,10.12,14,1,1,1,1.909091,1,1.377358,0.9545455,1.377358,3.62
Boise State,San Diego State,5,2022,1,1,-265,200,-6,-109,6,-107,-5.05,-22,1,0,0,0,1,1.377358,0.9672897,1.377358,0.95
Air Force,San Diego State,5,2023,1,1,-410,315,-10.5,-110,10.5,-110,-20.38,-39,0,0,1,1.909091,1,1.243902,0.9545455,1.243902,9.88
Colorado State,San Diego State,11,2023,1,1,-180,146,-3.5,-107,3.5,-117,-3.32,-3,1,1,1,1.934579,1,1.555556,0.9672897,1.555556,0.18
San José State,San Diego State,12,2023,1,1,NA,NA,NA,NA,NA,NA,-15.9,-11,NA,NA,NA,NA,1,NA,NA,NA,NA
Auburn,San José State,2,2014,1,1,NA,NA,NA,NA,NA,NA,-14.75,-46,NA,NA,NA,NA,1,NA,NA,NA,NA
Nevada,San José State,11,2015,1,1,NA,NA,NA,NA,NA,NA,-6.96,-3,NA,NA,NA,NA,1,NA,NA,NA,NA
Fresno State,San José State,13,2016,0,0,NA,NA,NA,NA,NA,NA,5.05,2,NA,NA,NA,NA,1,NA,NA,NA,NA
Utah,San José State,3,2017,1,1,NA,NA,NA,NA,NA,NA,-22.39,-38,NA,NA,NA,NA,1,NA,NA,NA,NA
Nevada,San José State,11,2017,1,1,NA,NA,NA,NA,NA,NA,-9.26,-45,NA,NA,NA,NA,1,NA,NA,NA,NA
Utah State,San José State,11,2018,1,1,NA,NA,NA,NA,NA,NA,-26.61,-38,NA,NA,NA,NA,1,NA,NA,NA,NA
Air Force,San José State,5,2019,1,1,NA,NA,NA,NA,NA,NA,-9.84,-17,NA,NA,NA,NA,1,NA,NA,NA,NA
Army,San José State,9,2019,0,0,NA,NA,NA,NA,NA,NA,1.9,5,NA,NA,NA,NA,1,NA,NA,NA,NA
Western Michigan,San José State,4,2021,1,1,NA,NA,NA,NA,NA,NA,-0.44,-20,NA,NA,NA,NA,1,NA,NA,NA,NA
Colorado State,San José State,6,2021,0,1,NA,NA,NA,NA,NA,NA,1.47,-18,NA,NA,NA,NA,0,0,NA,NA,NA
UNLV,San José State,8,2021,0,0,NA,NA,NA,NA,NA,NA,7.07,7,NA,NA,NA,NA,1,NA,NA,NA,NA
Auburn,San José State,2,2022,1,1,NA,NA,NA,NA,NA,NA,-9.36,-8,NA,NA,NA,NA,1,NA,NA,NA,NA
Fresno State,San José State,7,2022,0,1,NA,NA,NA,NA,NA,NA,12.25,-7,NA,NA,NA,NA,0,0,NA,NA,NA
Utah State,San José State,12,2022,0,1,NA,NA,NA,NA,NA,NA,6.08,-4,NA,NA,NA,NA,0,0,NA,NA,NA
Toledo,San José State,3,2023,1,1,NA,NA,NA,NA,NA,NA,-11.05,-4,NA,NA,NA,NA,1,NA,NA,NA,NA
Boise State,San José State,6,2023,1,1,NA,NA,NA,NA,NA,NA,-8.44,-8,NA,NA,NA,NA,1,NA,NA,NA,NA
Hawai'i,San José State,9,2023,0,0,NA,NA,NA,NA,NA,NA,5.21,35,NA,NA,NA,NA,1,NA,NA,NA,NA
App State,South Alabama,6,2014,1,0,NA,NA,NA,NA,NA,NA,-6.19,26,NA,NA,NA,NA,0,0,NA,NA,NA
San Diego State,South Alabama,3,2015,1,0,NA,NA,NA,NA,NA,NA,-13.27,7,NA,NA,NA,NA,0,0,NA,NA,NA
Troy,South Alabama,5,2015,1,0,NA,NA,NA,NA,NA,NA,-6.21,6,NA,NA,NA,NA,0,0,NA,NA,NA
App State,South Alabama,5,2018,1,1,-2500,1175,-25,-110,25,-110,-27.66,-45,0,0,1,1.909091,1,1.04,0.9545455,1.04,2.66
Georgia Southern,South Alabama,6,2018,1,1,-450,351,-12,-110,12,-110,-18.17,-35,0,0,1,1.909091,1,1.222222,0.9545455,1.222222,6.17
Louisiana,South Alabama,12,2018,1,1,-1250,800,-19.5,-110,19.5,-110,-14.09,-10,1,1,1,1.909091,1,1.08,0.9545455,1.08,5.41
Georgia Southern,South Alabama,9,2020,1,1,NA,NA,NA,NA,NA,NA,-6.19,-7,NA,NA,NA,NA,1,NA,NA,NA,NA
Louisiana,South Alabama,11,2020,1,1,NA,NA,NA,NA,NA,NA,-7.19,-28,NA,NA,NA,NA,1,NA,NA,NA,NA
Arkansas State,South Alabama,13,2020,1,0,NA,NA,NA,NA,NA,NA,-7.66,7,NA,NA,NA,NA,0,0,NA,NA,NA
Troy,South Alabama,10,2021,0,1,-182,150,-3.5,-105,3.5,-114,2.62,-7,1,0,0,0,0,0,0.9385965,1.549451,6.12
App State,South Alabama,11,2021,1,1,-2000,1000,-21.5,-110,21.5,-110,-10.14,-24,1,0,0,0,1,1.05,0.9545455,1.05,11.36
Central Michigan,South Alabama,2,2022,0,0,-220,175,-5.5,-114,5.5,-107,12.76,14,1,1,1,1.877193,1,2.75,0.9385965,0,18.26
Louisiana,South Alabama,5,2022,0,0,260,-335,8.5,-112,-8.5,-107,3.47,3,0,0,1,1.934579,1,1.298507,0.9672897,1.298507,5.03
Texas State,South Alabama,13,2023,0,1,195,-245,6.5,-110,-6.5,-110,2.44,-8,0,0,1,1.909091,0,0,0.9545455,0,4.06
LSU,South Alabama,5,2024,1,1,-1450,850,-21,-112,21,-108,-9.81,-32,1,0,0,0,1,1.068966,0.962963,1.068966,11.19
Kentucky,South Carolina,6,2014,1,1,NA,NA,NA,NA,NA,NA,-12.73,-7,NA,NA,NA,NA,1,NA,NA,NA,NA
Auburn,South Carolina,9,2014,1,1,NA,NA,NA,NA,NA,NA,-15.8,-7,NA,NA,NA,NA,1,NA,NA,NA,NA
